1642693200000,43188.04000000,43200.00000000,43186.00000000,43198.25000000,20.28746000,1642693259999,876379.14923800,779,7.50128000,324033.58689740,0
1642693260000,43198.24000000,43198.25000000,43176.22000000,43185.00000000,16.06805000,1642693319999,693987.19760750,545,7.93772000,342827.94374360,0
1642693320000,43184.99000000,43198.00000000,43182.94000000,43188.03000000,14.02894000,1642693379999,605916.38827170,635,6.41252000,276950.03488820,0
1642693380000,43188.02000000,43224.49000000,43180.06000000,43190.48000000,36.13896000,1642693439999,1561373.47397160,792,21.31251000,920756.71269030,0
1642693440000,43190.47000000,43214.94000000,43180.00000000,43184.29000000,12.98281000,1642693499999,560778.31758920,586,7.34622000,317317.51560200,0
1642693500000,43184.28000000,43188.51000000,43127.22000000,43127.23000000,31.03147000,1642693559999,1339515.18542320,991,12.63602000,545436.86231510,0
1642693560000,43127.23000000,43161.00000000,43125.00000000,43148.75000000,24.16733000,1642693619999,1042749.08738410,759,12.95582000,558992.98932800,0
1642693620000,43148.76000000,43160.96000000,43145.38000000,43158.32000000,17.14360000,1642693679999,739842.93854730,609,9.88138000,426429.90151170,0
1642693680000,43158.31000000,43198.98000000,43153.00000000,43185.91000000,20.44587000,1642693739999,882882.61437360,931,9.78848000,422650.30189040,0
1642693740000,43185.91000000,43198.96000000,43176.03000000,43176.04000000,19.29624000,1642693799999,833314.32154960,650,12.84006000,554504.39886710,0
1642693800000,43176.03000000,43206.99000000,43173.02000000,43198.40000000,22.94436000,1642693859999,990880.74989540,771,15.28677000,660175.96211840,0
1642693860000,43198.40000000,43233.61000000,43194.39000000,43215.91000000,19.13988000,1642693919999,827132.40066390,706,13.85249000,598646.10647920,0
1642693920000,43215.91000000,43250.05000000,43201.00000000,43246.99000000,55.70225000,1642693979999,2408391.82041000,734,37.64596000,1627576.69684010,0
1642693980000,43246.99000000,43258.68000000,43226.42000000,43252.04000000,46.20784000,1642694039999,1998239.79034370,818,30.94399000,1338161.54069010,0
1642694040000,43252.04000000,43319.99000000,43251.42000000,43300.00000000,250.72708000,1642694099999,10853673.14349060,2046,167.29290000,7241513.24450530,0
1642694100000,43300.01000000,43304.58000000,43268.85000000,43300.00000000,118.84011000,1642694159999,5145021.61495510,1274,41.58528000,1800268.89245670,0
1642694160000,43300.00000000,43316.17000000,43272.11000000,43295.07000000,82.35436000,1642694219999,3565359.64949240,1213,42.85476000,1855164.34717780,0
1642694220000,43295.08000000,43320.00000000,43262.88000000,43300.00000000,158.77558000,1642694279999,6873358.81718190,1935,92.60166000,4008579.98524260,0
1642694280000,43300.00000000,43305.69000000,43270.04000000,43300.01000000,87.21510000,1642694339999,3775868.10976020,1731,39.64489000,1716284.43712840,0
1642694340000,43300.01000000,43365.93000000,43288.86000000,43308.69000000,42.96039000,1642694399999,1861354.19538160,1269,19.72598000,854697.40190030,0
1642694400000,43308.70000000,43369.92000000,43305.66000000,43364.75000000,55.89114000,1642694459999,2422801.38592670,1511,27.88522000,1208663.41508280,0
1642694460000,43364.75000000,43400.50000000,43345.14000000,43349.92000000,84.07886000,1642694519999,3647256.99603910,1878,50.77084000,2202441.32676770,0
1642694520000,43349.93000000,43470.67000000,43346.56000000,43448.75000000,154.38346000,1642694579999,6704919.04624760,2632,78.19702000,3396123.95723830,0
1642694580000,43448.75000000,43503.35000000,43437.57000000,43500.00000000,178.38783000,1642694639999,7755937.94623950,3834,111.77593000,4860447.77721860,0
1642694640000,43500.00000000,43505.00000000,43437.57000000,43437.58000000,91.37112000,1642694699999,3971471.70891280,2333,23.92503000,1039676.80044780,0
1642694700000,43437.57000000,43490.00000000,43437.57000000,43489.99000000,116.66264000,1642694759999,5067860.78086670,2433,31.90963000,1386264.27059240,0
1642694760000,43490.00000000,43500.06000000,43382.16000000,43386.66000000,71.68330000,1642694819999,3114166.43256730,1882,28.51798000,1239101.28457810,0
1642694820000,43386.67000000,43389.74000000,43330.01000000,43361.88000000,45.62718000,1642694879999,1978510.13339190,1357,10.33918000,448299.46354230,0
